"","model","year","price","transmission","mileage","fuelType","tax","mpg","engineSize","manufacturer"
"318"," Q5",2020,37682,"Semi-Auto",3116,"Diesel",150,38.2,2,"Audi"
"319"," A5",2015,17950,"Semi-Auto",33920,"Petrol",205,40.9,2,"Audi"
"320"," A3",2017,15395,"Manual",45324,"Petrol",30,60.1,1.4,"Audi"
"321"," A4",2019,25986,"Semi-Auto",10221,"Petrol",145,38.2,2,"Audi"
"322"," A5",2018,22318,"Semi-Auto",60130,"Diesel",145,62.8,2,"Audi"
"323"," Q3",2015,15250,"Manual",42971,"Diesel",160,49.6,2,"Audi"
"324"," A3",2016,18000,"Semi-Auto",21102,"Petrol",30,58.9,1.4,"Audi"
"325"," Q5",2014,18990,"Automatic",72562,"Diesel",260,41.5,3,"Audi"
"326"," Q3",2015,12799,"Manual",49600,"Diesel",160,49.6,2,"Audi"
"327"," A1",2015,12000,"Manual",28771,"Petrol",30,55.4,1.4,"Audi"
"328"," A6",2013,15290,"Semi-Auto",67636,"Diesel",260,42.2,3,"Audi"
"329"," A1",2015,13499,"Manual",33769,"Petrol",30,55.4,1.4,"Audi"
"330"," A4",2016,17295,"Manual",27500,"Diesel",20,70.6,2,"Audi"
"331"," Q3",2017,15998,"Manual",37151,"Petrol",145,51.4,1.4,"Audi"
"332"," A4",2017,17190,"Manual",35790,"Diesel",30,67.3,2,"Audi"
"333"," A1",2016,11995,"Manual",24918,"Petrol",0,67.3,1,"Audi"
"334"," Q3",2016,18505,"Semi-Auto",31975,"Diesel",160,50.4,2,"Audi"
"335"," A4",2018,17505,"Manual",23765,"Petrol",145,50.4,1.4,"Audi"
"336"," Q3",2017,23252,"Semi-Auto",23188,"Diesel",145,53.3,2,"Audi"
"337"," A6",2013,10962,"Manual",57062,"Diesel",125,57.6,2,"Audi"
"338"," Q3",2019,34922,"Semi-Auto",7728,"Diesel",145,45.6,2,"Audi"
"339"," A6",2017,19655,"Semi-Auto",31605,"Diesel",145,57.6,2,"Audi"
"340"," Q5",2020,62000,"Semi-Auto",5000,"Diesel",150,32.5,3,"Audi"
"341"," A4",2019,32750,"Automatic",100,"Diesel",145,47.9,2,"Audi"
"342"," A5",2019,30500,"Semi-Auto",100,"Diesel",145,49.6,2,"Audi"
"343"," Q5",2017,27505,"Semi-Auto",33761,"Petrol",145,40.4,2,"Audi"
"344"," A3",2019,25750,"Automatic",100,"Diesel",145,52.3,1.6,"Audi"
"345"," A5",2020,32910,"Semi-Auto",384,"Diesel",150,50.4,2,"Audi"
"346"," Q3",2016,16800,"Manual",40120,"Diesel",150,52.3,2,"Audi"
"347"," Q3",2013,13798,"Semi-Auto",30256,"Diesel",200,47.9,2,"Audi"
"348"," A3",2017,19669,"Semi-Auto",15361,"Petrol",145,56.5,1.5,"Audi"
"349"," Q2",2019,19991,"Manual",3590,"Diesel",145,49.6,1.6,"Audi"
"350"," Q3",2015,16995,"Manual",31554,"Petrol",235,38.7,2,"Audi"
"351"," Q3",2019,25491,"Manual",2714,"Diesel",145,42.8,2,"Audi"
"352"," Q3",2017,18691,"Semi-Auto",13766,"Petrol",145,47.9,1.4,"Audi"
"353"," A5",2019,24991,"Manual",7961,"Diesel",145,68.9,2,"Audi"
"354"," A8",2015,17591,"Automatic",40275,"Diesel",200,47.9,3,"Audi"
"355"," Q5",2019,39999,"Automatic",4500,"Diesel",145,38.2,2,"Audi"
"356"," Q3",2017,17991,"Semi-Auto",19000,"Petrol",150,47.9,1.4,"Audi"
"357"," A4",2016,13695,"Semi-Auto",40491,"Diesel",0,72.4,2,"Audi"
"358"," Q3",2016,19491,"Semi-Auto",23237,"Diesel",160,50.4,2,"Audi"
"359"," A4",2019,26491,"Manual",5500,"Petrol",145,39.2,2,"Audi"
"360"," A6",2019,27999,"Semi-Auto",16637,"Diesel",145,47.9,2,"Audi"
"361"," A4",2017,13298,"Manual",80005,"Diesel",145,70.6,2,"Audi"
"362"," A3",2014,11498,"Manual",53010,"Petrol",30,55.4,1.4,"Audi"
"363"," A4",2015,12000,"Semi-Auto",52992,"Diesel",125,58.9,2,"Audi"
"364"," Q5",2017,27300,"Automatic",30324,"Petrol",145,40.4,2,"Audi"
"365"," A6",2017,22800,"Automatic",17845,"Diesel",145,58.9,2,"Audi"
"366"," A4",2017,16500,"Manual",28472,"Petrol",125,50.4,2,"Audi"
"367"," A3",2017,15991,"Manual",38837,"Petrol",145,55.4,1.5,"Audi"
"368"," A3",2016,12891,"Semi-Auto",51757,"Petrol",20,60.1,1.4,"Audi"
"369"," A6",2016,17397,"Manual",36611,"Diesel",30,61.4,2,"Audi"
"370"," A4",2016,16290,"Manual",29760,"Diesel",30,64.2,2,"Audi"
"371"," A3",2017,12560,"Manual",23450,"Diesel",0,74.3,1.6,"Audi"
"372"," A4",2016,18900,"Semi-Auto",44531,"Diesel",125,58.9,3,"Audi"
"373"," A3",2019,21691,"Manual",2259,"Diesel",145,51.4,1.6,"Audi"
"374"," A3",2018,22691,"Automatic",8009,"Petrol",145,56.5,1.5,"Audi"
"375"," A6",2016,21000,"Semi-Auto",28224,"Diesel",145,55.4,3,"Audi"
"376"," A1",2018,14750,"Manual",20546,"Petrol",145,55.4,1.4,"Audi"
"377"," A1",2015,10499,"Manual",57179,"Petrol",30,56.5,1.4,"Audi"
"378"," A1",2020,21000,"Manual",5000,"Petrol",145,47.9,1,"Audi"
"379"," A4",2016,14000,"Manual",27515,"Petrol",125,53.3,1.4,"Audi"
"380"," A4",2019,24750,"Automatic",4500,"Diesel",145,50.4,2,"Audi"
"381"," A4",2016,18500,"Manual",27450,"Diesel",30,62.8,2,"Audi"
"382"," A5",2015,15990,"Semi-Auto",37841,"Diesel",150,53.3,2,"Audi"
"383"," Q3",2019,26000,"Manual",3303,"Diesel",145,42.8,2,"Audi"
"384"," A5",2014,9990,"Manual",66992,"Diesel",30,61.4,2,"Audi"
"385"," A6",2019,36000,"Semi-Auto",5000,"Petrol",145,34.9,2,"Audi"
"386"," A3",2019,21000,"Manual",4500,"Diesel",145,51.4,1.6,"Audi"
"387"," A3",2019,20000,"Automatic",5000,"Diesel",145,54.3,1.6,"Audi"
"388"," A3",2019,20000,"Automatic",11486,"Diesel",145,54.3,1.6,"Audi"
"389"," Q5",2020,51000,"Semi-Auto",5000,"Diesel",145,34.5,3,"Audi"
"390"," A3",2013,13350,"Semi-Auto",36061,"Petrol",125,50.4,1.8,"Audi"
"391"," A3",2014,13580,"Semi-Auto",40490,"Petrol",20,60.1,1.4,"Audi"
"392"," A4",2020,45000,"Semi-Auto",2500,"Diesel",145,40.4,3,"Audi"
"393"," A3",2019,23450,"Manual",4705,"Diesel",145,51.4,1.6,"Audi"
"394"," Q2",2017,18989,"Manual",28275,"Petrol",145,50.4,1.4,"Audi"
"395"," A6",2019,30500,"Automatic",9000,"Diesel",145,47.9,2,"Audi"
"396"," A6",2018,24000,"Semi-Auto",17741,"Diesel",145,61.4,2,"Audi"
"397"," A3",2016,12490,"Semi-Auto",44541,"Petrol",30,56.5,1.4,"Audi"
"398"," A1",2016,11990,"Semi-Auto",28863,"Petrol",20,64.2,1,"Audi"
"399"," A6",2017,25000,"Semi-Auto",29585,"Diesel",145,54.3,2,"Audi"
"400"," Q3",2015,17790,"Semi-Auto",25493,"Diesel",160,50.4,2,"Audi"
"401"," A4",2019,28990,"Automatic",4359,"Diesel",145,51.4,2,"Audi"
"402"," A4",2017,18390,"Semi-Auto",54421,"Diesel",30,61.4,2,"Audi"
"403"," R8",2019,112990,"Automatic",8175,"Petrol",145,21.6,5.2,"Audi"
"404"," Q3",2018,25000,"Semi-Auto",13746,"Petrol",145,48.7,1.4,"Audi"
"405"," A4",2016,15000,"Manual",25127,"Petrol",125,50.4,2,"Audi"
"406"," Q5",2019,36990,"Semi-Auto",5092,"Petrol",145,32.1,2,"Audi"
"407"," A4",2016,11790,"Semi-Auto",68441,"Diesel",0,72.4,2,"Audi"
"408"," Q3",2016,16297,"Manual",35940,"Diesel",145,56.5,2,"Audi"
"409"," A4",2019,23000,"Semi-Auto",10134,"Diesel",145,48.7,2,"Audi"
"410"," Q2",2019,28990,"Automatic",2901,"Petrol",145,33.2,2,"Audi"
"411"," Q2",2019,22990,"Semi-Auto",18413,"Petrol",145,40.9,1.5,"Audi"
"412"," A6",2018,25250,"Semi-Auto",25800,"Diesel",145,58.9,2,"Audi"
"413"," Q5",2017,36990,"Semi-Auto",20354,"Petrol",145,34,3,"Audi"
"414"," Q2",2017,22990,"Semi-Auto",33000,"Petrol",145,51.4,1.4,"Audi"
"415"," Q2",2020,25490,"Manual",5000,"Petrol",145,43.5,1.5,"Audi"
"416"," A1",2016,11499,"Manual",44850,"Petrol",30,55.4,1.4,"Audi"
"417"," A1",2016,13990,"Manual",16680,"Petrol",30,55.4,1.4,"Audi"
"418"," A4",2019,27990,"Automatic",6000,"Petrol",145,40.9,2,"Audi"
"419"," Q3",2017,18990,"Manual",33666,"Petrol",145,49.6,1.4,"Audi"
"420"," A3",2017,19990,"Semi-Auto",33900,"Diesel",125,57.6,2,"Audi"
"421"," A3",2016,16700,"Manual",26700,"Diesel",20,70.6,1.6,"Audi"
"422"," A3",2017,11995,"Manual",48126,"Diesel",20,70.6,1.6,"Audi"
"423"," A1",2013,7700,"Manual",72120,"Petrol",125,52.3,1.4,"Audi"
"424"," Q7",2019,53490,"Automatic",6000,"Diesel",145,33.2,3,"Audi"
"425"," Q2",2019,26000,"Automatic",5000,"Diesel",145,46.3,1.6,"Audi"
"426"," Q2",2019,22500,"Automatic",4500,"Diesel",145,47.9,1.6,"Audi"
"427"," A1",2019,23165,"Semi-Auto",6238,"Petrol",145,40.9,2,"Audi"
"428"," A6",2019,35000,"Semi-Auto",5000,"Diesel",145,47.9,2,"Audi"
"429"," A1",2015,11999,"Manual",29704,"Diesel",0,80.7,1.6,"Audi"
"430"," Q3",2016,21000,"Semi-Auto",21500,"Diesel",145,54.3,2,"Audi"
"431"," A4",2017,17000,"Manual",35664,"Diesel",20,70.6,2,"Audi"
"432"," Q2",2019,23000,"Automatic",5000,"Diesel",145,47.9,1.6,"Audi"
"433"," A1",2015,12500,"Manual",42498,"Petrol",30,55.4,1.4,"Audi"
"434"," Q5",2019,32000,"Automatic",6500,"Diesel",145,39.2,2,"Audi"
"435"," A4",2019,37850,"Automatic",3584,"Petrol",145,35.3,2,"Audi"
"436"," A1",2014,10398,"Manual",24856,"Petrol",125,52.3,1.4,"Audi"
"437"," A1",2020,21000,"Manual",4500,"Petrol",145,47.9,1,"Audi"
"438"," A6",2019,30850,"Automatic",4553,"Diesel",145,47.9,2,"Audi"
"439"," A1",2014,8900,"Manual",35768,"Petrol",125,52.3,1.4,"Audi"
"440"," Q7",2017,53950,"Semi-Auto",19500,"Diesel",145,39.2,4,"Audi"
"441"," Q2",2018,21850,"Manual",10313,"Petrol",145,50.4,1.4,"Audi"
"442"," A4",2017,25000,"Semi-Auto",26846,"Diesel",150,56.5,2,"Audi"
"443"," A3",2017,11930,"Manual",31780,"Petrol",145,62.8,1,"Audi"
"444"," A1",2014,10995,"Manual",51808,"Diesel",0,74.3,1.6,"Audi"
"445"," A3",2016,13170,"Manual",25706,"Petrol",20,60.1,1,"Audi"
"446"," A4",2017,17850,"Manual",26461,"Diesel",30,67.3,2,"Audi"
"447"," A6",2019,30850,"Semi-Auto",5000,"Diesel",145,50.4,2,"Audi"
"448"," TT",2019,38495,"Semi-Auto",2964,"Petrol",145,35.3,2,"Audi"
"449"," A3",2018,20995,"Manual",25955,"Diesel",145,51.4,1.6,"Audi"
"450"," Q8",2020,86995,"Semi-Auto",4174,"Diesel",145,30.7,4,"Audi"
"451"," A5",2020,27495,"Semi-Auto",4951,"Diesel",145,51.4,2,"Audi"
"452"," Q7",2018,49850,"Semi-Auto",25800,"Diesel",145,39.2,4,"Audi"
"453"," Q5",2019,35495,"Semi-Auto",11000,"Petrol",145,32.1,2,"Audi"
"454"," TT",2016,16995,"Manual",23814,"Diesel",30,62.8,2,"Audi"
"455"," Q5",2020,51495,"Semi-Auto",5000,"Diesel",145,34.5,3,"Audi"
"456"," A4",2019,22995,"Semi-Auto",5006,"Petrol",145,39.2,2,"Audi"
"457"," Q7",2016,28850,"Automatic",30781,"Diesel",200,47.9,3,"Audi"
"458"," A1",2013,8495,"Manual",41762,"Diesel",0,74.3,1.6,"Audi"
"459"," TT",2019,29495,"Semi-Auto",9255,"Petrol",150,34.9,2,"Audi"
"460"," RS6",2020,102544,"Semi-Auto",2000,"Petrol",145,22.1,4,"Audi"
"461"," Q5",2018,38995,"Semi-Auto",15387,"Petrol",145,34,3,"Audi"
"462"," RS4",2018,49990,"Semi-Auto",33827,"Petrol",145,32.1,2.9,"Audi"
"463"," Q7",2018,40790,"Semi-Auto",20372,"Diesel",150,47.9,3,"Audi"
"464"," Q7",2018,43490,"Automatic",3750,"Diesel",145,33.2,3,"Audi"
"465"," Q3",2019,29490,"Automatic",3027,"Diesel",145,47.1,2,"Audi"
"466"," A1",2019,20595,"Manual",6000,"Petrol",145,47.9,1,"Audi"
"467"," Q3",2019,28490,"Semi-Auto",6573,"Diesel",145,47.1,2,"Audi"
"468"," Q2",2019,22750,"Manual",7235,"Diesel",145,47.9,1.6,"Audi"
"469"," Q3",2019,37990,"Automatic",6000,"Petrol",145,31.4,2,"Audi"
"470"," Q5",2020,60000,"Semi-Auto",7499,"Diesel",145,32.5,3,"Audi"
"471"," Q7",2020,59750,"Automatic",6500,"Diesel",145,33.2,3,"Audi"
"472"," Q7",2019,56900,"Automatic",9570,"Diesel",145,32.1,3,"Audi"
"473"," A6",2016,31991,"Semi-Auto",24827,"Petrol",330,30.7,4,"Audi"
"474"," Q2",2017,22692,"Semi-Auto",39000,"Diesel",145,58.9,2,"Audi"
"475"," Q2",2019,32500,"Semi-Auto",7335,"Petrol",145,34,2,"Audi"
"476"," Q3",2017,19741,"Semi-Auto",35035,"Diesel",145,55.4,2,"Audi"
"477"," Q2",2017,17202,"Manual",52236,"Petrol",125,50.4,1.4,"Audi"
"478"," A3",2019,22510,"Automatic",5505,"Diesel",145,52.3,1.6,"Audi"
"479"," A5",2019,26100,"Automatic",11067,"Petrol",145,39.8,2,"Audi"
"480"," A5",2019,33990,"Automatic",5000,"Diesel",145,50.4,2,"Audi"
"481"," Q2",2020,24653,"Manual",6000,"Petrol",145,43.5,1.5,"Audi"
"482"," A5",2020,31780,"Semi-Auto",5137,"Diesel",145,46.3,2,"Audi"
"483"," Q3",2016,16596,"Manual",28448,"Petrol",125,50.4,1.4,"Audi"
"484"," Q5",2019,44033,"Semi-Auto",3525,"Petrol",145,32.1,2,"Audi"
"485"," Q3",2018,23411,"Semi-Auto",17211,"Petrol",145,47.9,1.4,"Audi"
"486"," A3",2018,18291,"Semi-Auto",40125,"Petrol",145,56.5,1.5,"Audi"
"487"," A3",2016,11980,"Manual",42500,"Diesel",20,70.6,2,"Audi"
"488"," A6",2019,28990,"Automatic",9500,"Diesel",145,47.9,2,"Audi"
"489"," Q3",2017,17241,"Manual",46063,"Diesel",145,53.3,2,"Audi"
"490"," Q7",2013,24490,"Semi-Auto",51753,"Diesel",305,38.2,3,"Audi"
"491"," A4",2017,19732,"Semi-Auto",14578,"Petrol",145,50.4,1.4,"Audi"
"492"," Q7",2020,59990,"Semi-Auto",6000,"Diesel",145,33.2,3,"Audi"
"493"," TT",2017,16995,"Manual",35000,"Diesel",145,62.8,2,"Audi"
"494"," A3",2013,8991,"Manual",73295,"Diesel",20,67.3,2,"Audi"
"495"," A8",2018,36990,"Automatic",5289,"Diesel",145,50.4,3,"Audi"
"496"," R8",2019,117990,"Automatic",11936,"Petrol",145,21.4,5.2,"Audi"
"497"," Q7",2018,56990,"Automatic",19940,"Diesel",145,39.2,4,"Audi"
"498"," A3",2017,18490,"Manual",20871,"Petrol",150,60.1,1.4,"Audi"
"499"," Q5",2019,29975,"Automatic",6000,"Diesel",145,39.2,2,"Audi"
"500"," TT",2019,36990,"Automatic",9081,"Petrol",145,35.3,2,"Audi"
"501"," A1",2017,17990,"Manual",30518,"Petrol",235,39.8,2,"Audi"
"502"," A3",2019,22490,"Manual",5000,"Petrol",145,42.8,1.5,"Audi"
"503"," A1",2019,20595,"Manual",6000,"Petrol",145,47.9,1,"Audi"
"504"," Q8",2019,51990,"Automatic",9804,"Diesel",145,33.6,3,"Audi"
"505"," Q5",2019,51990,"Semi-Auto",3712,"Diesel",145,34.5,3,"Audi"
"506"," Q5",2019,32490,"Automatic",5000,"Diesel",145,38.2,2,"Audi"
"507"," Q3",2018,20990,"Manual",21909,"Diesel",150,57.7,2,"Audi"
"508"," A8",2019,38975,"Automatic",7890,"Diesel",145,40.4,3,"Audi"
"509"," Q5",2019,43990,"Semi-Auto",5593,"Diesel",145,36.2,2,"Audi"
"510"," Q2",2018,18000,"Manual",17728,"Petrol",150,52.3,1.4,"Audi"
"511"," A4",2018,19500,"Manual",6063,"Petrol",150,51.4,1.4,"Audi"
"512"," A3",2019,33000,"Semi-Auto",4000,"Petrol",145,33.2,2,"Audi"
"513"," A6",2019,35000,"Semi-Auto",3000,"Diesel",145,50.4,2,"Audi"
"514"," Q3",2019,24990,"Manual",7000,"Petrol",145,40.9,1.5,"Audi"
"515"," Q3",2019,26990,"Manual",3000,"Petrol",145,39.8,1.5,"Audi"
"516"," A1",2017,14490,"Manual",19229,"Petrol",30,56.5,1.4,"Audi"
"517"," Q2",2018,23500,"Semi-Auto",39430,"Petrol",145,44.1,2,"Audi"
"518"," A5",2020,33000,"Semi-Auto",6000,"Petrol",145,39.8,2,"Audi"
"519"," A3",2019,22000,"Semi-Auto",14803,"Petrol",150,42.2,1.5,"Audi"
"520"," Q5",2019,35000,"Semi-Auto",8440,"Diesel",150,38.2,2,"Audi"
"521"," R8",2019,109990,"Automatic",6954,"Petrol",145,21.6,5.2,"Audi"
"522"," Q2",2020,26169,"Manual",6000,"Petrol",145,43.5,1.5,"Audi"
"523"," TT",2019,30000,"Semi-Auto",4307,"Petrol",145,34.9,2,"Audi"
"524"," RS6",2014,40990,"Automatic",63476,"Petrol",555,28.8,4,"Audi"
"525"," R8",2014,51990,"Semi-Auto",19800,"Petrol",570,22.8,4.2,"Audi"
"526"," A4",2019,23500,"Manual",4514,"Petrol",145,38.2,2,"Audi"
"527"," A5",2019,28990,"Automatic",7000,"Diesel",145,50.4,2,"Audi"
"528"," A3",2016,14490,"Manual",47537,"Petrol",125,52.3,1.4,"Audi"
"529"," Q7",2019,51990,"Semi-Auto",3988,"Diesel",145,32.8,3,"Audi"
"530"," A3",2016,16490,"Manual",39000,"Diesel",125,57.6,2,"Audi"
"531"," A6",2017,24990,"Semi-Auto",34300,"Diesel",145,54.3,2,"Audi"
"532"," Q8",2019,65990,"Semi-Auto",10000,"Diesel",150,32.8,3,"Audi"
"533"," A1",2013,8495,"Manual",41539,"Petrol",30,55.4,1.2,"Audi"
"534"," A1",2016,13485,"Semi-Auto",26371,"Petrol",30,70.6,1.4,"Audi"
"535"," A5",2017,22990,"Automatic",41000,"Diesel",145,62.8,2,"Audi"
"536"," TT",2019,46990,"Semi-Auto",8900,"Petrol",145,31,2.5,"Audi"
"537"," Q5",2019,38990,"Semi-Auto",6000,"Petrol",145,32.1,2,"Audi"
"538"," Q3",2019,38990,"Semi-Auto",1335,"Petrol",145,32.1,2,"Audi"
"539"," TT",2019,39990,"Automatic",3000,"Petrol",145,35.3,2,"Audi"
"540"," A3",2019,22061,"Manual",2392,"Diesel",145,51.4,1.6,"Audi"
"541"," A1",2019,20595,"Manual",6000,"Petrol",145,47.9,1,"Audi"
"542"," Q3",2019,26990,"Manual",4500,"Diesel",145,42.8,2,"Audi"
"543"," TT",2019,27990,"Automatic",5000,"Petrol",145,35.3,2,"Audi"
"544"," A4",2017,25290,"Semi-Auto",44857,"Petrol",240,38.7,3,"Audi"
"545"," A3",2015,9995,"Manual",29565,"Petrol",125,53.3,1.4,"Audi"
"546"," Q7",2018,52990,"Automatic",15887,"Diesel",145,39.2,4,"Audi"
"547"," Q3",2019,29850,"Semi-Auto",15648,"Petrol",145,31.7,2,"Audi"
"548"," Q7",2019,45990,"Automatic",8500,"Diesel",145,33.2,3,"Audi"
"549"," A6",2019,27990,"Automatic",6000,"Diesel",145,50.4,2,"Audi"
"550"," Q3",2019,27495,"Semi-Auto",14000,"Diesel",145,47.1,2,"Audi"
"551"," Q3",2017,19395,"Manual",16497,"Diesel",145,61.4,2,"Audi"
"552"," A3",2019,21586,"Automatic",14670,"Petrol",145,42.2,1.5,"Audi"
"553"," TT",2019,32170,"Automatic",14311,"Petrol",145,34,2,"Audi"
"554"," A6",2017,22602,"Semi-Auto",19731,"Diesel",145,56.5,2,"Audi"
"555"," A5",2020,35220,"Semi-Auto",4709,"Diesel",145,48.7,2,"Audi"
"556"," Q5",2019,31324,"Semi-Auto",2860,"Diesel",145,39.2,2,"Audi"
"557"," Q2",2019,21262,"Manual",4868,"Diesel",145,49.6,1.6,"Audi"
"558"," A1",2019,20026,"Automatic",7000,"Petrol",145,47.1,1,"Audi"
"559"," A4",2019,22340,"Manual",10606,"Petrol",145,39.2,2,"Audi"
"560"," Q3",2019,25380,"Semi-Auto",11614,"Diesel",145,48.7,2,"Audi"
"561"," A6",2019,46212,"Automatic",5249,"Diesel",145,36.2,3,"Audi"
"562"," Q5",2019,37966,"Semi-Auto",4293,"Petrol",145,32.1,2,"Audi"
"563"," A3",2016,13900,"Manual",27984,"Petrol",20,60.1,1,"Audi"
"564"," R8",2020,133900,"Semi-Auto",333,"Petrol",145,21.4,5.2,"Audi"
"565"," A3",2019,18900,"Manual",514,"Diesel",150,51.4,1.6,"Audi"
"566"," Q3",2019,26000,"Manual",2000,"Diesel",145,42.8,2,"Audi"
"567"," Q5",2019,35900,"Semi-Auto",2369,"Diesel",150,38.2,2,"Audi"
"568"," Q2",2018,22800,"Semi-Auto",7899,"Petrol",150,52.3,1.4,"Audi"
"569"," Q3",2019,26000,"Manual",3000,"Diesel",145,42.8,2,"Audi"
"570"," A4",2019,24000,"Manual",1000,"Petrol",145,39.2,2,"Audi"
"571"," A5",2019,28000,"Automatic",6596,"Diesel",145,47.1,2,"Audi"
"572"," A5",2019,28500,"Automatic",5374,"Petrol",145,37.7,2,"Audi"
"573"," A5",2019,29500,"Automatic",1000,"Petrol",145,39.8,2,"Audi"
"574"," Q3",2019,26000,"Manual",1000,"Diesel",145,42.8,2,"Audi"
"575"," A5",2019,29950,"Semi-Auto",3484,"Diesel",145,51.4,2,"Audi"
"576"," A6",2017,31850,"Semi-Auto",13449,"Diesel",145,43.5,3,"Audi"
"577"," Q3",2016,19950,"Semi-Auto",24319,"Petrol",145,47.9,1.4,"Audi"
"578"," A5",2019,25950,"Semi-Auto",8130,"Diesel",145,67.3,2,"Audi"
"579"," A1",2019,21990,"Semi-Auto",2742,"Petrol",145,44.8,1.5,"Audi"
"580"," A1",2016,14450,"Semi-Auto",11349,"Petrol",30,57.6,1.4,"Audi"
"581"," Q2",2019,20750,"Manual",2200,"Diesel",145,49.6,1.6,"Audi"
"582"," A6",2019,26995,"Automatic",6150,"Diesel",145,50.4,2,"Audi"
"583"," Q5",2019,29980,"Semi-Auto",12500,"Diesel",145,38.2,2,"Audi"
"584"," A3",2019,22990,"Semi-Auto",9967,"Petrol",145,42.2,1.5,"Audi"
"585"," Q5",2019,33950,"Semi-Auto",4980,"Diesel",145,38.2,2,"Audi"
"586"," Q3",2017,19995,"Manual",32565,"Petrol",150,49.6,1.4,"Audi"
"587"," A5",2019,26500,"Automatic",3797,"Diesel",145,50.4,2,"Audi"
"588"," A6",2019,31500,"Automatic",1000,"Diesel",145,47.9,2,"Audi"
"589"," A6",2016,18900,"Semi-Auto",38367,"Diesel",30,61.4,2,"Audi"
"590"," Q3",2020,34450,"Semi-Auto",4500,"Diesel",145,47.1,2,"Audi"
"591"," Q7",2019,51950,"Automatic",8206,"Diesel",145,32.8,3,"Audi"
"592"," Q5",2019,35990,"Semi-Auto",8000,"Diesel",145,38.2,2,"Audi"
"593"," A4",2020,30995,"Semi-Auto",1600,"Petrol",145,40.9,2,"Audi"
"594"," Q5",2018,33450,"Semi-Auto",10443,"Petrol",145,40.4,2,"Audi"
"595"," A5",2019,32500,"Automatic",1000,"Petrol",145,37.7,2,"Audi"
"596"," A4",2019,26000,"Automatic",5000,"Diesel",145,48.7,2,"Audi"
"597"," Q5",2019,33500,"Automatic",1297,"Diesel",145,38.2,2,"Audi"
"598"," A3",2019,22490,"Manual",4094,"Petrol",150,42.8,1.5,"Audi"
"599"," A3",2016,19495,"Semi-Auto",15226,"Diesel",125,57.6,2,"Audi"
"600"," TT",2019,49900,"Semi-Auto",4000,"Petrol",150,30.7,2.5,"Audi"
"601"," Q8",2019,54000,"Automatic",1000,"Diesel",145,33.6,3,"Audi"
"602"," Q7",2019,44500,"Automatic",12697,"Diesel",145,32.8,3,"Audi"
"603"," A1",2016,13490,"Manual",15534,"Petrol",30,58.9,1.4,"Audi"
"604"," Q7",2020,46990,"Automatic",5000,"Diesel",145,33.6,3,"Audi"
"605"," Q7",2019,59950,"Semi-Auto",6227,"Diesel",145,33.2,3,"Audi"
"606"," Q3",2020,27990,"Manual",5000,"Petrol",145,39.8,1.5,"Audi"
"607"," A3",2019,22690,"Semi-Auto",4520,"Petrol",145,43.5,1.5,"Audi"
"608"," A3",2016,16947,"Automatic",11861,"Petrol",30,57.6,1.4,"Audi"
"609"," A3",2016,16495,"Manual",21774,"Petrol",30,58.9,1.4,"Audi"
"610"," A3",2016,13500,"Automatic",42574,"Petrol",20,60.1,1.4,"Audi"
"611"," A3",2019,25900,"Semi-Auto",2867,"Diesel",145,51.4,2,"Audi"
"612"," A4",2017,17599,"Semi-Auto",29747,"Diesel",30,62.8,2,"Audi"
"613"," A3",2019,32490,"Semi-Auto",6123,"Petrol",145,34.5,2,"Audi"
"614"," A3",2017,17400,"Manual",24200,"Petrol",145,54.3,1.5,"Audi"
"615"," Q2",2017,19400,"Semi-Auto",16235,"Petrol",145,54.3,1.4,"Audi"
"616"," Q3",2017,21495,"Semi-Auto",18804,"Petrol",145,47.9,1.4,"Audi"
"617"," Q3",2016,14900,"Manual",45202,"Petrol",125,50.4,1.4,"Audi"
"618"," A3",2019,23800,"Manual",5472,"Diesel",145,55.4,2,"Audi"
"619"," A4",2017,19945,"Semi-Auto",33295,"Petrol",150,52.3,2,"Audi"
"620"," A1",2019,21445,"Semi-Auto",5844,"Petrol",150,40.4,2,"Audi"
"621"," A5",2019,27400,"Automatic",3904,"Petrol",145,40.4,2,"Audi"
"622"," Q3",2019,31200,"Automatic",4303,"Petrol",145,32.1,2,"Audi"
"623"," Q3",2017,20745,"Semi-Auto",17914,"Petrol",145,47.9,1.4,"Audi"
"624"," A5",2020,32990,"Semi-Auto",3000,"Petrol",145,40.4,2,"Audi"
"625"," A6",2017,20970,"Semi-Auto",34000,"Diesel",145,61.4,2,"Audi"
"626"," Q2",2017,16970,"Manual",51663,"Petrol",125,50.4,1.4,"Audi"
"627"," Q2",2017,18000,"Manual",23840,"Petrol",145,50.4,1.4,"Audi"
"628"," A3",2019,22270,"Semi-Auto",7341,"Petrol",150,42.2,1.5,"Audi"
"629"," A5",2020,26970,"Semi-Auto",7015,"Petrol",145,39.8,2,"Audi"
"630"," A3",2020,21970,"Manual",5015,"Diesel",150,53.3,1.6,"Audi"
"631"," Q5",2019,34970,"Semi-Auto",8911,"Diesel",145,38.2,2,"Audi"
"632"," A6",2019,31970,"Automatic",6615,"Diesel",145,47.9,2,"Audi"
"633"," Q5",2019,54950,"Semi-Auto",9503,"Diesel",150,32.5,3,"Audi"
"634"," A7",2018,34950,"Semi-Auto",10500,"Diesel",150,38.2,3,"Audi"
