"","model","year","price","transmission","mileage","fuelType","tax","mpg","engineSize","manufacturer"
"325"," Q5",2019,32895,"Automatic",10,"Diesel",145,39.2,2,"Audi"
"326"," A5",2016,22998,"Semi-Auto",18828,"Petrol",260,35.8,3,"Audi"
"327"," Q5",2019,35998,"Semi-Auto",28,"Petrol",145,32.1,2,"Audi"
"328"," Q7",2016,29985,"Automatic",38654,"Diesel",200,47.9,3,"Audi"
"329"," A3",2014,16485,"Manual",25764,"Petrol",200,40.4,2,"Audi"
"330"," TT",2016,19485,"Manual",28402,"Diesel",30,62.8,2,"Audi"
"331"," A1",2015,13495,"Manual",17152,"Petrol",30,56.5,1.4,"Audi"
"332"," A3",2016,14995,"Manual",29775,"Petrol",20,60.1,1.4,"Audi"
"333"," Q5",2017,39995,"Semi-Auto",7801,"Petrol",145,34,3,"Audi"
"334"," Q5",2015,22990,"Semi-Auto",60599,"Diesel",240,42.8,3,"Audi"
"335"," A1",2017,12495,"Manual",20670,"Petrol",30,57.6,1.4,"Audi"
"336"," A3",2019,24985,"Automatic",2257,"Diesel",145,52.3,1.6,"Audi"
"337"," A3",2019,24485,"Manual",4039,"Diesel",145,51.4,1.6,"Audi"
"338"," A3",2016,16485,"Manual",21241,"Petrol",125,52.3,1.4,"Audi"
"339"," Q3",2016,20485,"Manual",16945,"Diesel",160,49.6,2,"Audi"
"340"," A4",2018,24985,"Automatic",18010,"Petrol",145,49.6,1.4,"Audi"
"341"," A4",2017,19995,"Semi-Auto",29653,"Diesel",145,62.8,2,"Audi"
"342"," A5",2014,16000,"Semi-Auto",75159,"Petrol",260,34.9,3,"Audi"
"343"," Q3",2014,14998,"Semi-Auto",33842,"Diesel",200,47.9,2,"Audi"
"344"," A3",2015,13995,"Manual",42977,"Diesel",20,67.3,2,"Audi"
"345"," A4",2019,27990,"Semi-Auto",26,"Diesel",145,47.9,2,"Audi"
"346"," A1",2016,11995,"Manual",17454,"Petrol",0,67.3,1,"Audi"
"347"," A3",2018,15995,"Manual",17547,"Petrol",150,56.5,1.5,"Audi"
"348"," A3",2020,35995,"Semi-Auto",314,"Petrol",150,34.9,2,"Audi"
"349"," A1",2016,13585,"Manual",25010,"Petrol",30,58.9,1.4,"Audi"
"350"," A6",2019,31985,"Semi-Auto",3278,"Diesel",145,47.9,2,"Audi"
"351"," A7",2019,32985,"Automatic",1285,"Diesel",145,39.2,3,"Audi"
"352"," A6",2019,30985,"Automatic",4445,"Diesel",145,47.9,2,"Audi"
"353"," A4",2020,34798,"Semi-Auto",6998,"Petrol",145,38.2,2,"Audi"
"354"," A4",2020,40780,"Semi-Auto",6746,"Diesel",145,45.6,2,"Audi"
"355"," Q7",2015,34995,"Semi-Auto",21245,"Diesel",205,47.9,3,"Audi"
"356"," A4",2017,18995,"Manual",27394,"Diesel",30,64.2,2,"Audi"
"357"," A1",2016,12995,"Manual",29283,"Petrol",0,67.3,1,"Audi"
"358"," A1",2016,14495,"Manual",20905,"Petrol",30,56.5,1.4,"Audi"
"359"," A1",2017,12995,"Manual",24386,"Petrol",0,67.3,1,"Audi"
"360"," TT",2017,24995,"Semi-Auto",11621,"Petrol",150,42.8,2,"Audi"
"361"," A3",2019,20985,"Semi-Auto",3409,"Petrol",145,43.5,1.5,"Audi"
"362"," Q5",2016,31995,"Semi-Auto",30172,"Diesel",240,42.2,3,"Audi"
"363"," A4",2015,13995,"Manual",27016,"Diesel",30,62.8,2,"Audi"
"364"," A4",2020,31985,"Manual",7456,"Petrol",145,40.9,2,"Audi"
"365"," A6",2019,29490,"Semi-Auto",20,"Diesel",145,55.4,3,"Audi"
"366"," A4",2019,20495,"Semi-Auto",4781,"Petrol",150,40.9,2,"Audi"
"367"," Q3",2016,21995,"Semi-Auto",40254,"Petrol",205,40.4,2,"Audi"
"368"," TT",2019,24995,"Semi-Auto",12320,"Petrol",150,40.9,2,"Audi"
"369"," Q2",2018,23995,"Manual",16534,"Petrol",150,49.6,1.4,"Audi"
"370"," Q3",2017,22995,"Semi-Auto",20075,"Petrol",150,42.2,2,"Audi"
"371"," A3",2016,15995,"Manual",14401,"Petrol",20,60.1,1,"Audi"
"372"," A3",2016,19995,"Semi-Auto",19430,"Petrol",145,47.9,2,"Audi"
"373"," RS4",2013,26995,"Semi-Auto",28359,"Petrol",565,26.4,4.2,"Audi"
"374"," Q8",2019,49995,"Semi-Auto",16385,"Diesel",150,33.6,3,"Audi"
"375"," A1",2014,11995,"Manual",24764,"Diesel",0,74.3,1.6,"Audi"
"376"," A1",2014,11995,"Manual",26141,"Petrol",125,53.3,1.4,"Audi"
"377"," A5",2020,37331,"Semi-Auto",7532,"Petrol",145,39.2,2,"Audi"
"378"," A5",2020,39454,"Semi-Auto",7925,"Diesel",145,45.6,2,"Audi"
"379"," A5",2020,37507,"Semi-Auto",7639,"Petrol",145,39.8,2,"Audi"
"380"," Q3",2020,33462,"Semi-Auto",7914,"Diesel",145,48.7,2,"Audi"
"381"," Q5",2018,30995,"Semi-Auto",15706,"Petrol",145,40.4,2,"Audi"
"382"," A4",2019,25990,"Manual",4598,"Petrol",145,38.2,2,"Audi"
"383"," A8",2018,38995,"Semi-Auto",6588,"Diesel",145,48.7,3,"Audi"
"384"," Q7",2016,31995,"Semi-Auto",48248,"Diesel",205,47.9,3,"Audi"
"385"," A3",2019,30995,"Semi-Auto",4549,"Petrol",150,34.5,2,"Audi"
"386"," A1",2019,18995,"Manual",7564,"Petrol",145,51.4,1,"Audi"
"387"," A8",2018,41995,"Semi-Auto",11276,"Diesel",145,48.7,3,"Audi"
"388"," A4",2016,19995,"Manual",20141,"Diesel",30,67.3,2,"Audi"
"389"," A3",2016,16995,"Manual",16555,"Petrol",20,60.1,1.4,"Audi"
"390"," A1",2017,14495,"Manual",8608,"Petrol",145,67.3,1,"Audi"
"391"," Q3",2017,19995,"Manual",18380,"Petrol",145,49.6,1.4,"Audi"
"392"," Q3",2017,23995,"Semi-Auto",27136,"Petrol",145,40.4,2,"Audi"
"393"," A3",2016,13995,"Manual",36409,"Petrol",20,60.1,1.4,"Audi"
"394"," A6",2017,27995,"Semi-Auto",35219,"Diesel",150,50.4,3,"Audi"
"395"," Q5",2018,33995,"Semi-Auto",10252,"Petrol",150,40.4,2,"Audi"
"396"," A3",2018,17490,"Manual",16380,"Diesel",145,67.3,1.6,"Audi"
"397"," A3",2015,14990,"Semi-Auto",30530,"Diesel",30,64.2,2,"Audi"
"398"," Q5",2016,30995,"Semi-Auto",37129,"Diesel",235,42.2,3,"Audi"
"399"," A3",2017,13995,"Manual",36400,"Petrol",20,61.4,1.4,"Audi"
"400"," Q7",2018,47995,"Semi-Auto",8618,"Diesel",145,32.8,3,"Audi"
"401"," Q2",2018,21995,"Manual",9634,"Petrol",145,50.4,1.4,"Audi"
"402"," Q2",2017,19995,"Semi-Auto",18355,"Diesel",145,68.9,1.6,"Audi"
"403"," Q5",2017,26995,"Semi-Auto",28604,"Petrol",145,40.9,2,"Audi"
"404"," A1",2017,15995,"Manual",15187,"Diesel",145,76.3,1.6,"Audi"
"405"," A5",2015,18990,"Semi-Auto",43417,"Diesel",160,50.4,2,"Audi"
"406"," A8",2018,35995,"Semi-Auto",12195,"Diesel",145,50.4,3,"Audi"
"407"," A5",2018,27995,"Semi-Auto",12686,"Diesel",145,58.9,3,"Audi"
"408"," A1",2019,23995,"Semi-Auto",5356,"Petrol",145,44.1,1.5,"Audi"
"409"," A4",2020,31265,"Semi-Auto",7963,"Petrol",145,41.5,2,"Audi"
"410"," A5",2020,36312,"Semi-Auto",7423,"Diesel",145,51.4,2,"Audi"
"411"," A1",2017,13995,"Manual",12148,"Petrol",145,67.3,1,"Audi"
"412"," Q5",2016,31995,"Semi-Auto",44525,"Diesel",235,42.2,3,"Audi"
"413"," Q3",2016,18495,"Manual",20952,"Diesel",145,55.4,2,"Audi"
"414"," A6",2019,33490,"Semi-Auto",4582,"Diesel",145,39.2,3,"Audi"
"415"," Q5",2014,19995,"Manual",36970,"Diesel",200,47.9,2,"Audi"
"416"," Q3",2015,17995,"Manual",38244,"Petrol",145,49.6,1.4,"Audi"
"417"," Q7",2015,31995,"Semi-Auto",26407,"Diesel",200,47.9,3,"Audi"
"418"," Q2",2019,23995,"Manual",6484,"Diesel",145,49.6,1.6,"Audi"
"419"," A3",2019,20995,"Manual",3325,"Diesel",145,49.6,1.6,"Audi"
"420"," Q3",2017,24995,"Semi-Auto",9078,"Petrol",145,40.4,2,"Audi"
"421"," A1",2017,12995,"Manual",22427,"Petrol",145,67.3,1,"Audi"
"422"," A4",2015,14995,"Semi-Auto",41755,"Diesel",150,53.3,2,"Audi"
"423"," A3",2015,12490,"Semi-Auto",35455,"Petrol",30,58.9,1.4,"Audi"
"424"," A3",2017,14298,"Manual",14607,"Petrol",20,60.1,1,"Audi"
"425"," A1",2016,11498,"Manual",24952,"Petrol",30,55.4,1.4,"Audi"
"426"," A5",2014,11998,"Manual",49640,"Diesel",30,64.2,2,"Audi"
"427"," Q3",2017,19998,"Manual",21576,"Petrol",145,49.6,1.4,"Audi"
"428"," Q5",2017,27995,"Semi-Auto",20870,"Diesel",145,55.4,2,"Audi"
"429"," A4",2017,19995,"Semi-Auto",30300,"Diesel",30,62.8,2,"Audi"
"430"," Q3",2016,19995,"Manual",22353,"Diesel",160,49.6,2,"Audi"
"431"," Q3",2016,19995,"Semi-Auto",23205,"Diesel",145,55.4,2,"Audi"
"432"," A1",2017,13995,"Manual",15361,"Petrol",30,55.4,1.4,"Audi"
"433"," A6",2019,29995,"Semi-Auto",8598,"Diesel",145,47.9,2,"Audi"
"434"," A3",2019,19990,"Semi-Auto",6000,"Diesel",145,52.3,1.6,"Audi"
"435"," A3",2019,19990,"Semi-Auto",5199,"Diesel",145,52.3,1.6,"Audi"
"436"," A1",2018,14995,"Manual",15092,"Petrol",145,57.7,1.4,"Audi"
"437"," A3",2017,36990,"Semi-Auto",3059,"Petrol",145,43.5,2,"Audi"
"438"," TT",2016,24995,"Semi-Auto",28475,"Petrol",200,40.9,2,"Audi"
"439"," A3",2013,11490,"Manual",35804,"Petrol",30,54.3,1.4,"Audi"
"440"," A3",2017,18495,"Manual",24000,"Petrol",30,60.1,1.4,"Audi"
"441"," Q7",2019,46990,"Semi-Auto",3264,"Diesel",145,33.6,3,"Audi"
"442"," A3",2019,23995,"Semi-Auto",2868,"Diesel",145,52.3,1.6,"Audi"
"443"," A4",2019,27990,"Semi-Auto",6541,"Diesel",145,47.9,2,"Audi"
"444"," Q5",2019,36990,"Semi-Auto",4511,"Diesel",145,38.2,2,"Audi"
"445"," Q3",2017,18995,"Semi-Auto",27057,"Petrol",145,47.9,1.4,"Audi"
"446"," A4",2013,12990,"Manual",42185,"Diesel",145,55.4,2,"Audi"
"447"," Q5",2015,17995,"Semi-Auto",59120,"Diesel",200,47.1,2,"Audi"
"448"," A5",2016,16498,"Semi-Auto",41431,"Diesel",160,52.3,2,"Audi"
"449"," Q5",2019,31998,"Semi-Auto",30,"Petrol",145,33.2,2,"Audi"
"450"," Q5",2019,36995,"Semi-Auto",5065,"Diesel",145,38.2,2,"Audi"
"451"," Q5",2019,36995,"Semi-Auto",4638,"Diesel",145,38.2,2,"Audi"
"452"," RS6",2017,57995,"Semi-Auto",34926,"Petrol",325,29.4,4,"Audi"
"453"," Q2",2018,22890,"Semi-Auto",4642,"Diesel",145,46.3,1.6,"Audi"
"454"," A6",2015,16995,"Semi-Auto",29558,"Diesel",20,67.3,2,"Audi"
"455"," A6",2019,33298,"Semi-Auto",4899,"Diesel",145,47.9,2,"Audi"
"456"," A3",2017,15995,"Manual",17000,"Petrol",20,60.1,1.4,"Audi"
"457"," A4",2017,20995,"Semi-Auto",51204,"Diesel",145,56.5,2,"Audi"
"458"," A3",2013,14995,"Semi-Auto",38776,"Petrol",30,56.5,1.4,"Audi"
"459"," Q3",2017,19995,"Manual",21972,"Petrol",145,49.6,1.4,"Audi"
"460"," TT",2018,39995,"Semi-Auto",17648,"Petrol",145,34.5,2.5,"Audi"
"461"," Q2",2017,22995,"Semi-Auto",5674,"Petrol",145,52.3,1.4,"Audi"
"462"," A5",2017,24995,"Semi-Auto",22086,"Diesel",145,62.8,2,"Audi"
"463"," A8",2019,39995,"Semi-Auto",10090,"Petrol",145,37.7,3,"Audi"
"464"," Q3",2015,19995,"Semi-Auto",20825,"Petrol",145,47.9,1.4,"Audi"
"465"," A1",2015,12995,"Manual",20042,"Petrol",30,57.6,1.4,"Audi"
"466"," Q2",2019,22663,"Manual",3657,"Diesel",145,49.6,1.6,"Audi"
"467"," Q2",2019,24368,"Manual",4502,"Diesel",145,47.9,1.6,"Audi"
"468"," A4",2017,19495,"Semi-Auto",31214,"Diesel",30,67.3,2,"Audi"
"469"," Q2",2018,19990,"Manual",16414,"Petrol",145,50.4,1.4,"Audi"
"470"," Q2",2018,21495,"Manual",27198,"Petrol",145,50.4,1.4,"Audi"
"471"," A3",2018,28995,"Semi-Auto",17166,"Petrol",145,43.5,2,"Audi"
"472"," A3",2018,26990,"Semi-Auto",18283,"Petrol",145,44.1,2,"Audi"
"473"," Q5",2018,27995,"Semi-Auto",15076,"Diesel",145,56.5,2,"Audi"
"474"," Q5",2017,25995,"Semi-Auto",29330,"Diesel",145,56.5,2,"Audi"
"475"," Q2",2017,19995,"Manual",25520,"Petrol",145,50.4,1.4,"Audi"
"476"," A4",2020,38534,"Semi-Auto",7521,"Diesel",145,49.6,2,"Audi"
"477"," A7",2019,41995,"Semi-Auto",933,"Diesel",145,45.6,2,"Audi"
"478"," A3",2019,19990,"Semi-Auto",6018,"Diesel",145,52.3,1.6,"Audi"
"479"," A3",2019,18495,"Manual",11330,"Petrol",145,42.8,1.5,"Audi"
"480"," Q5",2016,33995,"Semi-Auto",23478,"Diesel",235,42.2,3,"Audi"
"481"," Q2",2017,18995,"Manual",17872,"Diesel",145,64.2,1.6,"Audi"
"482"," A5",2019,30709,"Semi-Auto",4327,"Petrol",145,39.8,2,"Audi"
"483"," Q7",2019,48136,"Semi-Auto",4813,"Diesel",145,33.2,3,"Audi"
"484"," Q2",2019,24365,"Manual",3578,"Diesel",145,47.9,1.6,"Audi"
"485"," A6",2019,33295,"Semi-Auto",4196,"Diesel",145,47.9,2,"Audi"
"486"," A1",2015,13995,"Manual",32065,"Petrol",30,55.4,1.4,"Audi"
"487"," A8",2017,28995,"Semi-Auto",15072,"Diesel",200,47.1,3,"Audi"
"488"," Q3",2017,16490,"Manual",50286,"Diesel",145,61.4,2,"Audi"
"489"," Q3",2017,23995,"Semi-Auto",25667,"Petrol",145,40.4,2,"Audi"
"490"," Q7",2017,35995,"Semi-Auto",33165,"Diesel",200,47.9,3,"Audi"
"491"," Q2",2017,19995,"Manual",27078,"Petrol",125,50.4,1.4,"Audi"
"492"," Q2",2017,19995,"Manual",29874,"Petrol",125,50.4,1.4,"Audi"
"493"," Q5",2015,21995,"Semi-Auto",28977,"Diesel",200,47.1,2,"Audi"
"494"," Q3",2016,21995,"Semi-Auto",28526,"Diesel",160,50.4,2,"Audi"
"495"," Q3",2017,22995,"Manual",14068,"Diesel",145,54.3,2,"Audi"
"496"," A3",2018,18990,"Manual",6321,"Petrol",145,50.4,2,"Audi"
"497"," A8",2018,40990,"Semi-Auto",4440,"Petrol",145,37.7,3,"Audi"
"498"," A3",2019,23995,"Manual",2085,"Diesel",145,51.4,1.6,"Audi"
"499"," Q5",2019,37995,"Semi-Auto",2712,"Diesel",145,38.2,2,"Audi"
"500"," A6",2019,33410,"Semi-Auto",3968,"Diesel",145,47.9,2,"Audi"
"501"," Q2",2019,22997,"Manual",6921,"Petrol",145,47.1,1,"Audi"
"502"," A3",2015,14995,"Manual",50062,"Petrol",30,57.6,1.2,"Audi"
"503"," A1",2015,11995,"Manual",31500,"Petrol",30,57.6,1.4,"Audi"
"504"," A1",2015,12995,"Manual",21807,"Petrol",30,57.6,1.4,"Audi"
"505"," A5",2019,27990,"Semi-Auto",7215,"Diesel",145,46.3,2,"Audi"
"506"," A6",2019,29990,"Semi-Auto",5397,"Diesel",145,50.4,2,"Audi"
"507"," A3",2019,23377,"Manual",4963,"Petrol",145,42.8,1.5,"Audi"
"508"," A3",2017,25995,"Manual",13688,"Petrol",200,40.4,2,"Audi"
"509"," A3",2017,18995,"Semi-Auto",19735,"Petrol",30,57.6,1.4,"Audi"
"510"," Q3",2017,20995,"Semi-Auto",22175,"Petrol",145,47.9,1.4,"Audi"
"511"," A4",2018,23995,"Semi-Auto",13907,"Petrol",145,49.6,1.4,"Audi"
"512"," A1",2018,14495,"Manual",20106,"Petrol",145,67.3,1,"Audi"
"513"," Q5",2018,30995,"Semi-Auto",7891,"Petrol",145,40.9,2,"Audi"
"514"," A4",2019,26490,"Semi-Auto",4836,"Diesel",145,48.7,2,"Audi"
"515"," A5",2019,34259,"Manual",4587,"Petrol",145,37.2,2,"Audi"
"516"," A5",2019,35131,"Manual",5721,"Petrol",145,37.2,2,"Audi"
"517"," Q7",2019,50414,"Semi-Auto",4236,"Diesel",145,33.2,3,"Audi"
"518"," Q5",2015,21995,"Semi-Auto",18188,"Diesel",200,47.1,2,"Audi"
"519"," A5",2016,16995,"Manual",41497,"Diesel",125,57.6,2,"Audi"
"520"," A1",2016,14995,"Manual",13961,"Petrol",30,58.9,1.4,"Audi"
"521"," A6",2019,30990,"Semi-Auto",10852,"Diesel",145,47.9,2,"Audi"
"522"," A3",2019,18490,"Manual",10059,"Petrol",145,43.5,1.5,"Audi"
"523"," A3",2019,18490,"Manual",5985,"Petrol",145,43.5,1.5,"Audi"
"524"," A4",2019,26490,"Semi-Auto",6214,"Petrol",145,38.7,2,"Audi"
"525"," RS5",2019,59995,"Semi-Auto",5089,"Petrol",145,30.1,2.9,"Audi"
"526"," Q2",2019,24995,"Manual",2756,"Petrol",145,42.2,1,"Audi"
"527"," A6",2019,29490,"Semi-Auto",4982,"Diesel",145,47.9,2,"Audi"
"528"," A4",2016,17495,"Semi-Auto",41505,"Diesel",20,67.3,2,"Audi"
"529"," Q3",2017,20995,"Semi-Auto",26494,"Petrol",145,47.9,1.4,"Audi"
"530"," A1",2017,14495,"Manual",23655,"Petrol",30,55.4,1.4,"Audi"
"531"," RS5",2019,58995,"Semi-Auto",3382,"Petrol",145,30.1,2.9,"Audi"
"532"," A3",2018,19995,"Manual",17789,"Petrol",145,54.3,1.5,"Audi"
"533"," A6",2019,33640,"Semi-Auto",5023,"Diesel",145,47.9,2,"Audi"
"534"," A6",2019,53939,"Semi-Auto",6238,"Diesel",145,37.7,3,"Audi"
"535"," A5",2019,30719,"Semi-Auto",4520,"Petrol",145,39.8,2,"Audi"
"536"," A5",2019,30197,"Semi-Auto",5210,"Petrol",145,39.8,2,"Audi"
"537"," A5",2019,27022,"Semi-Auto",3256,"Petrol",145,40.4,2,"Audi"
"538"," A4",2019,37560,"Semi-Auto",5201,"Diesel",145,44.1,2,"Audi"
"539"," Q7",2019,49990,"Semi-Auto",28,"Diesel",145,33.6,3,"Audi"
"540"," A1",2017,12495,"Manual",25747,"Petrol",0,67.3,1,"Audi"
"541"," A1",2017,14995,"Manual",27000,"Petrol",145,55.4,1.4,"Audi"
"542"," Q5",2016,24490,"Semi-Auto",51562,"Diesel",235,42.8,3,"Audi"
"543"," A3",2016,13995,"Manual",40030,"Diesel",0,83.1,1.6,"Audi"
"544"," A6",2016,19495,"Semi-Auto",43099,"Diesel",145,56.5,2,"Audi"
"545"," Q2",2017,17995,"Manual",18842,"Petrol",145,55.4,1,"Audi"
"546"," A4",2016,19995,"Semi-Auto",31894,"Diesel",30,64.2,3,"Audi"
"547"," A5",2019,30728,"Semi-Auto",5712,"Diesel",145,51.4,2,"Audi"
"548"," A5",2015,18995,"Semi-Auto",38540,"Diesel",125,58.9,2,"Audi"
"549"," A1",2017,13995,"Manual",25552,"Petrol",30,56.5,1.4,"Audi"
"550"," A7",2015,18495,"Semi-Auto",72283,"Diesel",145,54.3,3,"Audi"
"551"," Q5",2016,34995,"Semi-Auto",22809,"Diesel",235,42.2,3,"Audi"
"552"," A3",2017,19995,"Manual",16103,"Diesel",145,65.7,2,"Audi"
"553"," A1",2016,13495,"Manual",23745,"Petrol",30,57.6,1.4,"Audi"
"554"," TT",2016,16995,"Manual",29593,"Diesel",30,62.8,2,"Audi"
"555"," A1",2014,13995,"Semi-Auto",15300,"Petrol",125,53.3,1.4,"Audi"
"556"," Q3",2018,25995,"Semi-Auto",9185,"Petrol",145,48.7,1.4,"Audi"
"557"," Q2",2019,25995,"Manual",1592,"Petrol",145,39.2,1.5,"Audi"
"558"," A1",2016,10995,"Manual",45644,"Diesel",0,80.7,1.6,"Audi"
"559"," Q8",2019,48995,"Semi-Auto",4488,"Diesel",145,33.6,3,"Audi"
"560"," Q5",2016,33995,"Semi-Auto",29156,"Diesel",235,42.2,3,"Audi"
"561"," A1",2015,12298,"Manual",15837,"Petrol",30,58.9,1.4,"Audi"
"562"," Q3",2016,15998,"Manual",15264,"Diesel",30,61.4,2,"Audi"
"563"," Q2",2018,18998,"Manual",8211,"Diesel",150,49.6,1.6,"Audi"
"564"," Q2",2017,21995,"Manual",10962,"Petrol",145,50.4,1.4,"Audi"
"565"," Q5",2016,28995,"Semi-Auto",42187,"Diesel",235,42.8,3,"Audi"
"566"," A1",2017,15995,"Manual",8128,"Petrol",30,55.4,1.4,"Audi"
"567"," A4",2016,13985,"Manual",55697,"Diesel",20,70.6,2,"Audi"
"568"," Q3",2015,13995,"Manual",35446,"Diesel",145,54.3,2,"Audi"
"569"," Q3",2016,18499,"Semi-Auto",30366,"Diesel",160,50.4,2,"Audi"
"570"," Q5",2017,27498,"Semi-Auto",32090,"Petrol",145,40.4,2,"Audi"
"571"," Q3",2015,15998,"Semi-Auto",19300,"Petrol",145,47.9,1.4,"Audi"
"572"," A4",2016,13998,"Manual",37478,"Diesel",0,74.3,2,"Audi"
"573"," A3",2019,24998,"Semi-Auto",6266,"Petrol",145,38.2,2,"Audi"
"574"," A1",2016,13995,"Manual",8577,"Petrol",30,55.4,1.4,"Audi"
"575"," A3",2018,18995,"Manual",13147,"Diesel",145,67.3,1.6,"Audi"
"576"," A6",2017,22995,"Semi-Auto",24336,"Diesel",145,61.4,2,"Audi"
"577"," Q2",2018,17495,"Manual",23813,"Petrol",145,55.4,1,"Audi"
"578"," Q2",2017,21995,"Semi-Auto",17633,"Petrol",145,52.3,1.4,"Audi"
"579"," A6",2015,16995,"Semi-Auto",55220,"Diesel",30,64.2,2,"Audi"
"580"," Q5",2017,22995,"Semi-Auto",47952,"Diesel",145,56.5,2,"Audi"
"581"," Q5",2014,19995,"Semi-Auto",50500,"Diesel",235,44.1,3,"Audi"
"582"," A1",2016,15495,"Manual",31147,"Petrol",30,56.5,1.4,"Audi"
"583"," Q2",2019,25998,"Semi-Auto",79,"Diesel",150,46.3,2,"Audi"
"584"," A5",2015,14500,"Semi-Auto",56875,"Diesel",150,53.3,2,"Audi"
"585"," A5",2015,18995,"Manual",37056,"Diesel",160,53.3,2,"Audi"
"586"," RS3",2018,39995,"Semi-Auto",5431,"Petrol",145,34,2.5,"Audi"
"587"," A1",2016,13995,"Manual",31031,"Petrol",30,56.5,1.4,"Audi"
"588"," A4",2015,17995,"Semi-Auto",34906,"Diesel",160,49.6,3,"Audi"
"589"," A4",2017,21995,"Semi-Auto",14821,"Diesel",145,64.2,3,"Audi"
"590"," A1",2016,15495,"Manual",15307,"Petrol",30,55.4,1.4,"Audi"
"591"," A4",2016,19995,"Semi-Auto",23626,"Petrol",160,45.6,2,"Audi"
"592"," A1",2016,12995,"Manual",11892,"Petrol",0,67.3,1,"Audi"
"593"," A1",2016,12995,"Manual",42165,"Petrol",30,56.5,1.4,"Audi"
"594"," A3",2019,31795,"Semi-Auto",3036,"Petrol",145,34.5,2,"Audi"
"595"," A4",2019,39995,"Semi-Auto",2703,"Diesel",145,40.9,3,"Audi"
"596"," Q7",2016,48995,"Automatic",41032,"Diesel",300,39.2,4,"Audi"
"597"," A3",2018,21495,"Manual",8545,"Diesel",145,53.3,1.6,"Audi"
"598"," A3",2016,13498,"Manual",30287,"Petrol",20,60.1,1.4,"Audi"
"599"," A3",2016,14998,"Manual",1893,"Petrol",20,60.1,1.4,"Audi"
"600"," A4",2017,16998,"Manual",6896,"Petrol",145,52.3,1.4,"Audi"
"601"," TT",2016,15498,"Manual",34084,"Diesel",30,62.8,2,"Audi"
"602"," A4",2017,13985,"Semi-Auto",84222,"Diesel",20,68.9,2,"Audi"
"603"," A3",2015,10385,"Manual",68428,"Diesel",0,83.1,1.6,"Audi"
"604"," Q5",2018,37500,"Semi-Auto",20283,"Petrol",150,34,3,"Audi"
"605"," A4",2016,11500,"Manual",56235,"Diesel",0,74.3,2,"Audi"
"606"," A8",2017,24500,"Semi-Auto",37492,"Diesel",205,47.1,3,"Audi"
"607"," Q5",2015,21500,"Semi-Auto",66959,"Diesel",265,41.5,3,"Audi"
"608"," Q5",2014,16000,"Manual",46622,"Diesel",205,47.9,2,"Audi"
"609"," A6",2013,11995,"Semi-Auto",40003,"Diesel",145,56.5,2,"Audi"
"610"," Q5",2018,38900,"Semi-Auto",20300,"Petrol",145,34,3,"Audi"
"611"," A5",2019,24498,"Semi-Auto",50,"Petrol",145,40.4,2,"Audi"
"612"," Q2",2016,19995,"Manual",23426,"Petrol",125,50.4,1.4,"Audi"
"613"," A3",2015,14995,"Semi-Auto",46465,"Petrol",30,54.3,1.4,"Audi"
"614"," Q5",2018,29995,"Semi-Auto",14600,"Diesel",145,55.4,2,"Audi"
"615"," A1",2019,23995,"Manual",3232,"Petrol",145,50.4,1,"Audi"
"616"," A1",2017,15995,"Manual",16086,"Petrol",30,55.4,1.4,"Audi"
"617"," A1",2017,13995,"Manual",15981,"Petrol",145,57.6,1.4,"Audi"
"618"," A7",2018,38995,"Semi-Auto",6850,"Diesel",145,38.2,3,"Audi"
"619"," A3",2017,18995,"Manual",16668,"Diesel",145,70.6,1.6,"Audi"
"620"," A7",2018,35995,"Semi-Auto",13082,"Petrol",145,39.8,3,"Audi"
"621"," A3",2019,18995,"Semi-Auto",10522,"Petrol",145,43.5,1.5,"Audi"
"622"," A3",2018,19995,"Manual",12795,"Petrol",145,47.1,1,"Audi"
"623"," Q5",2018,34995,"Automatic",8250,"Diesel",145,38.2,2,"Audi"
"624"," Q2",2019,23995,"Automatic",5859,"Diesel",145,47.9,1.6,"Audi"
"625"," A4",2019,37995,"Automatic",8235,"Diesel",145,44.1,2,"Audi"
"626"," Q3",2019,35995,"Manual",5356,"Diesel",145,40.9,2,"Audi"
"627"," A6",2019,34995,"Automatic",5565,"Diesel",145,47.9,2,"Audi"
"628"," A4",2017,16498,"Manual",13122,"Petrol",145,52.3,1.4,"Audi"
"629"," Q2",2019,26495,"Manual",2940,"Petrol",145,39.2,1.5,"Audi"
"630"," Q5",2016,21995,"Semi-Auto",26500,"Diesel",200,47.1,2,"Audi"
"631"," A8",2020,52995,"Semi-Auto",1100,"Diesel",145,40.4,3,"Audi"
"632"," Q5",2018,30995,"Semi-Auto",24408,"Petrol",145,40.4,2,"Audi"
"633"," RS4",2020,69995,"Semi-Auto",2200,"Petrol",145,28.8,2.9,"Audi"
"634"," A7",2020,51995,"Semi-Auto",500,"Diesel",145,38.7,3,"Audi"
"635"," A4",2016,21995,"Semi-Auto",47600,"Diesel",145,56.5,2,"Audi"
"636"," A3",2018,22995,"Automatic",17252,"Petrol",145,56.5,1.5,"Audi"
"637"," A5",2017,19945,"Semi-Auto",49287,"Diesel",145,62.8,2,"Audi"
"638"," A5",2017,22945,"Semi-Auto",47446,"Diesel",145,62.8,2,"Audi"
"639"," A5",2017,22990,"Semi-Auto",14589,"Diesel",30,65.7,2,"Audi"
